"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"60607","Chicago","IL","Chicago","Cook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.189189189189,,,193.877551020408,,,,,239.085239085239,211.388,211.6565,206.899,,195.0444,,,,,,236.332007952286,,,228.74251497006,,,236.363636363636,234.5811,229.5715,243.2087,,,,,,257.171117705242,242.2726,,241.9767,243.8367,235.2255,,240.0397,,,254.672897196262,260.403,250.7459,254.1383,252.8313,254.4915,256.0333,259.358,,,,,266.893986360818,263.574,262.4869,263.9751,265.3751,266.7019,270.532,269.6469,266.6887,265.3564,,,,264.285714285714,267.2921,271.0006,280.0274,281.6333,,282.2654,,,,,,,257.142857142857,255.042,,273.5901,,,,,,,,,,,,,,,,,,,,,,241.666666666667,,,,,,,,,,,,233.333333333333,242.4452,232.4331,,,,206.81686886193,,,,,241.333333333333,,,222.29381443299,,,,,,,,,265.416666666667,262.6829,247.0572,258.7357,264.8239,265.2743,,,,,,259.459459459459,,263.8727,260.142,287.7234,292.3484,277.5798,281.7313,,,
"34243","Whitfield","FL","Sarasota","Manatee",57.374,,,,,,,,,,,71.3768115942029,68.1355,67.567,68.606,70.3991,,69.4378,67.0995,64.113,67.5456,70.2635,,65.9385,66.7503,67.9392,67.4457,66.3761,,72.627,72.5866,72.2075,69.9136,66.8689,,74.7532,74.9537,75.615,75.1427,75.3139,73.7849,75.3132,73.7922,,69.6039,,74.1902,78.4314,79.2316,79.8068,77.8115,75.417,75.6889,78.0245,78.6277,74.142,79.551,78.0485,79.3419,,85.2295,86.5229,87.6084,80.8684,82.3868,85.3791,85.4228,86.0853,84.8713,88.0154,85.2036,92.263,94.3431,95.5155,96.6801,95.1558,,98.1876,,99.5814,100.7164,,101.3456,101.8648,103.529,103.2227,104.6711,105.5865,110.0491,106.4206,105.4236,106.3849,108.4753,109.6725,104.6512,100.6295,107.07,113.6702,124.5163,122.6984,120.2445,122.9948,123.1469,129.0181,128.3746,138.9485,140.2267,147.8148,148.9297,153.6777,161.0833,167.7074,168.0351,173.4971,174.1237,174.2038,180.0595,195.9881,206.9653,206.3619,203.0886,224.5621,230.0415,,,,,176.6514,179.5445,173.8934,166.9414,161.4716,153.456,153.4484,,,,,147.107438016529,,,,,,,124.305555555556,,,,,,,,,,,98.1212121212121,89.0588,,,,99.5879120879121,90.7923,82.7021,,,,89.9563318777293,93.0805,88.9391,87.6995,86.7335,,,,83.3333333333333,85.7441,,76.9899,79.8131,84.1133,92.6509,91.1234,,,,,83.7041156840934,80.9443,,92.8128,93.0746,95.946,96.0044,94.6141,93.3972,93.4483,96.2069,93.3989,90.308,98.7901,97.8233,,97.1677,104.936,99.8138,99.8843,100.0995,104.3053,104.4222,108.8357,104.597,,,,,123.626373626374,,116.4748,114.4622,113.207,,,,114.035087719298,,
"33770","Largo","FL","Tampa","Pinellas",,,,,,,,,,,,47.6190476190476,48.5528,,,,,,,,,,,,,,,,,,,,57.5079872204473,,,,,,,,,,,,,,,,54.5384615384615,,,,,,,,,,,55.5555555555556,,,,,,,60.3174603174603,,,,,,65.1162790697674,,,,,,,,,,,,,,,,,,80.952380952381,,,,76.9230769230769,82.4356,84.7743,94.2313,95.1729,,,,,,,,,107.784431137725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1538461538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40502","Lexington","KY","Lexington","Fayette",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.695652173913,,,,,,,,110.738255033557,,,,,,,,,,,140.248447204969,,,,,121.404494382022,,,,,,,,,,,,,,,,,,,,,,,143.429003021148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33803","Lakeland","FL","Lakeland","Polk",,,,,,,,,,,,,,,,,,,,,,,,,,,53.3333333333333,,,,,,,,,,,,,49.8269896193772,,,,,,,,50.5415162454874,,,,,,,,,44.8717948717949,,,,,51.1316010058676,,,,,,,,59.5238095238095,,,,,,,,,69.5812807881773,,,,,,58.8447653429603,,,56.6502463054187,56.9269,,,,,,,65.5080213903743,68.6671,72.4796,73.6203,,,,,,,,,85.4984894259819,,,84.2358604091456,80.9539,,93.0426,,,102.719033232628,,,,,,,,,120.404411764706,127.8091,,,,,,,112.903225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9556650246305,,,,,,,,,,,,,,,,,,,,38.0952380952381,,,,,,,,,,,,,,,,,51.0204081632653,,,,,,,,,,,,,,,,,,,,,,
"92571","Perris","CA","Riverside","Riverside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.106382978723,216.1019,218.6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32904","West Melbourne","FL","Melbourne","Brevard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2674354750137,,,,,,,,,,,,,,,,55.9701492537313,,,,,,,,,,,62.962962962963,,,,,,90.9090909090909,,,,,,,,,,,116.655865197667,107.8932,111.2036,,,,123.273026315789,125.0733,,115.6522,,108.8861,,,115.740740740741,,117.4104,,,,,,112.903225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38104","Memphis","TN","Memphis","Shelby",,,,,,,,,,,,,,,,,,,,,41.6666666666667,,,,,,64.1711229946524,57.1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,69.4029850746269,,,,,,,,,,95.679012345679,,,,,441.176470588235,,,,,,,,,,,,91.540404040404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8988764044944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48237","Oak Park","MI","Detroit","Oakland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.276729559748,,,,,,,,,,,,,,117.948517940718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30213","Fairburn","GA","Atlanta","Fulton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2560975609756,,88.1428,,,,,,,,93.7090432503277,93.4558,,,,99.4102228047182,,,,,88.9277389277389,88.5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"93401","San Luis Obispo","CA","San Luis Obispo","San Luis Obispo",,113.653699466056,,,,,113.653699466056,,,,,,116.093366093366,,,114.508783344177,116.4736,116.9188,117.1797,,,,,,,128.869690424766,,127.3001,,129.4024,,,,,,123.617436564736,,,143.982002249719,137.7822,136.1911,,146.249,,,,,,157.175398633257,168.0877,168.0902,161.9492,,163.032,,,,,,,208.333333333333,,204.4246,198.2012,204.8123,202.3119,,,,,,224.274406332454,,230.8358,236.3834,238.7547,252.1032,,,,,,,,,,284.745762711864,292.4358,290.4564,278.1071,,,243.981782693559,,,,,303.389830508475,313.8452,314.5034,,,,,,,,,331.30081300813,,362.4927,,378.5984,,,,,,,,,,,,,,,,,,,,,,,347.826086956522,345.9993,,,,,,,,,,,,,,,,,,,,,,281.16213683224,,,,,,,,,,,,,,,,,,,,,,,227.611940298507,,,,202.540578687368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.579499596449,,,318.805488297014,,,,,,,
"33460","Lake Worth","FL","Miami-Fort Lauderdale","Palm Beach",,,,,,,,,,,,,47.7748691099476,,,,,,,,31.5068493150685,,,,37.2670807453416,35.0312,,35.9401,,,41.8848167539267,,34.2942,,,42.2413793103448,38.4556,41.6595,,43.9962,,,,,42.5531914893617,40.281,42.0921,44.2375,38.7825,39.0808,,,,,,,50.3978779840849,,51.3518,53.9021,53.6813,,,,,,,,,,64.3564356435644,,61.6086,60.3761,60.9078,,,,,,1714.52991452991,,449.3455,,79.0677,81.5392,80.7799,72.5792,,86.0196,,,70.0876095118899,67.4209,,96.807,105.66,102.3493,,108.763,,,,142.91553133515,127.9808,131.7015,132.6866,136.6364,141.6996,142.6557,156.4053,177.6185,175.1399,175.3801,185.6445,192.1605,,,204.545454545455,200.2591,198.1271,212.2809,187.0564,230.2675,263.0196,288.1259,,,221.590909090909,197.9796,,188.0273,181.2879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8934240362812,,,,,,,,,,,,,59.8802395209581,,,,,,,,,,,69.7954271961492,62.6509,,,,60.3448275862069,,,,,,,,,49.6894409937888,,,,,,,,70.9302325581395,,
"80120","Littleton","CO","Denver","Arapahoe",,,,,,,,,,,95.7901159243441,97.559,97.986,100.4083,98.0185,98.6131,99.3723,99.7886,101.2512,,,,100.954979536153,102.6117,103.3746,99.2583,102.2853,106.7103,113.5804,108.9657,107.8432,102.4342,103.5528,106.0124,106.9878,107.224,110.3486,112.0653,111.3785,112.541,116.8567,117.1061,122.0985,115.2903,,,122.611744084137,112.7614,,123.4312,130.8354,132.1064,134.8147,132.2183,131.6833,134.3632,,138.256,,,140.099388379205,138.9186,145.9274,148.4286,153.4904,151.3386,149.9637,152.312,148.8953,148.3712,151.508,150.2446,150.4878,148.641,144.9068,145.7062,148.1388,152.5038,149.0404,,145.2138,149.0507,152.3164,148.9963,148.7065,155.1312,160.498,161.4819,158.1978,154.2826,155.3658,153.3574,152.5033,153.5385,,150.7518,146.9519,152.0862,154.6047,158.3179,163.0435,163.0873,156.4566,153.1252,,,,145.25993883792,150.8346,,154.7561,157.5063,157.4132,,148.2335,,172.4045,,,150.338753387534,147.647,160.001,155.5831,156.0611,157.3336,156.0105,156.7838,,,,,,,169.736842105263,190.3419,185.7912,,,,160.769230769231,,,,,,,,,138.966092273485,,,,,,,,,131.393298059965,,,,,,,,,,150.017649135192,,152.0021,,,,,,,,,,,,,,,,,,,,,,,,,,154.044750430293,152.5139,,150.7962,,,,,,147.058823529412,,155.3667,163.04,177.231,,168.3252,162.5756,167.2048,,,181.818181818182,,169.9159,170.5196,176.7811,180.2507,180.4822,181.4798,,183.2709,,
"75252","Dallas","TX","Dallas-Fort Worth","Dallas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1994572591587,,,,,,,,,,,,,,,,,,,,,,,,86.1875350926446,,,,,,,,,97.4695652173913,,,,,,92.9541595925297,110.5993,,,109.463276836158,,,,,98.5230234578627,104.29,101.4493,,,,,,,,104.912041884817,110.8973,,,,,,,,,,113.504240555127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.246376811594,,,,,,,,,,115.998457979954,,,,,,,,
"20746","Suitland-Silver Hill","MD","Washington","Prince Georges",,,,,,,,,,,,,,,,,,,,,76.6965779467681,,,83.7452901281085,,,83.4890730972118,,85.4739,,63.8685,,,,,,,,85.8208955223881,,,74.7328244274809,71.1323,,,,,,,,,,,,,,,,,,,,61.3911290322581,,,53.147996729354,,,,,,,,62.142273098937,,63.0559,,82.6633,73.52,,69.9674,,,68.4,,62.6889,,,,,,,,75.3727185398655,77.2245,77.8191,96.3718,93.0072,86.2662,84.0838,,,83.847637415622,,80.8879,,81.8456,82.4248,90.0243,105.6978,115.5204,110.5498,107.1405,110.006,,157.1435,178.9094,174.3886,164.1355,176.304,199.2985,194.7169,,,,,143.003064351379,151.0086,,172.0207,184.8415,185.5131,175.6199,169.6925,169.4805,,193.1866,,,170.693533270853,199.5578,184.0733,209.904,226.8067,,219.4296,,,,,,,,,,,184.534412955466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48152","Livonia","MI","Detroit","Wayne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.915851272016,,,,,117.560975609756,,,,,,,,,,,,117.748344370861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4870848708487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60517","Woodridge","IL","Chicago","Du Page",,,,,,,,,,,,,64.3478260869565,,60.0018,,71.9103,,,,,,,,,60.2739726027397,,78.7675,67.9908,68.5309,,73.2163,78.7228,69.8809,,,61.4250614250614,71.3818,67.5866,76.1719,70.9632,67.2433,65.8093,64.4469,62.9663,,,64.4083969465649,63.3818,65.9412,79.9493,80.0612,74.6787,67.5954,,75.0121,73.2993,,,,,84.7826086956522,85.6808,88.2797,92.8137,97.7745,88.9396,95.5791,86.9799,,,,85.9188544152745,85.9151,98.6637,102.8598,97.9675,,111.1283,,101.9005,96.8253,,93.6604,,111.4285,111.3569,105.2768,104.705,100.7834,98.8104,,103.3733,,,95.8904109589041,100.3201,100.1461,100.485,102.8738,104.7902,106.6123,104.7579,106.4525,,,103.918228279387,112.3977,,114.8176,114.2631,115.2538,113.263,114.3799,113.3705,114.745,119.1449,,,,,124.866595517609,125.1805,123.0548,131.3773,128.9811,,223.5499,195.4553,220.658,,,,151.006711409396,138.8773,134.0322,,143.1418,,,,,,,,,,,,,,,,,,,,,,,143.263217737351,,146.8384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"06770","Naugatuck","CT","New Haven","New Haven",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6132315521629,61.3923,60.7431,,,,,,,,,,,,,,,67.4698795180723,,,,,,,,,66.9642857142857,68.4232,,,,,,,,77.63671875,,,90.7707910750507,,,,84.2490842490843,88.2535,,,96.2301587301587,,,,,86.996336996337,,93.3362,,91.4523,,,98.2142857142857,98.7979,,103.022,107.2304,108.9658,112.4433,109.344,111.5938,115.5754,117.7083,,,131.448412698413,,123.2477,,,127.97619047619,133.8119,131.0735,,,,133.333333333333,129.6558,133.2285,,134.6764,,141.5369,,,,,,,138.150903294368,,135.1334,136.7729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01810","Town of Andover","MA","Boston","Essex",,,,,,,,,,,,,,,,,,,,,,,,,,,,103.451327433628,,,,,,,,,,132.153846153846,136.0414,,,,139.772727272727,,,,,,,,,,147.727272727273,,,162.962962962963,,,,,,,165.198237885463,,170.561,,,,,168.55421686747,,,182.954545454545,,,194.575799721836,195.4502,,,,220.90852520224,,,,203.160270880361,225.9582,,216.1606,211.1933,207.2892,200.1923,210.9358,219.0785,,,,227.432590855803,,226.337,225.5924,238.7997,,240.5152,235.1816,237.9574,224.7253,,225.9334,229.52,216.079,234.7182,239.3965,253.1947,256.9741,256.5175,262.3596,267.0117,256.0561,,249.2623,257.4592,246.4327,238.819,,230.4803,,225.9327,,218.0934,229.7295,223.6473,237.1022,,,239.187418086501,,,,199.329983249581,,,,,,,,,,,,,,,,,,,,,,,,189.705882352941,208.9596,223.4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.465813850904,198.4819,,,,,230.496453900709,,,,,,,,200.149925037481,,,235.915492957746,,218.1892,,,,,,,216.218254966055,,,,,,,
"30315","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.192495921697,,,,,,,,,,,,,118.900602409639,118.0097,,,,,,,,,,,,,,,129.608482871126,,,,,,,121.666666666667,,,,,,,,,,,,,,,80.1033591731266,,,,,,,,,,,64.8679678530425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22203","Arlington","VA","Washington","Arlington",,,,,,,,,,,,,123.490669593853,128.1744,,,,,107.594936708861,91.6962,,,,124.137931034483,,111.7213,117.0139,,129.6288,,137.9424,,110.4098,,,,102.820211515864,125.3827,140.9951,154.6575,134.3118,142.903,127.736,,168.8153,,,116.026711185309,,,136.310223266745,,186.6015,203.7468,209.8037,209.0915,207.0381,206.254,,182.5986,,191.7156,178.7745,175.8818,194.9975,215.3071,232.7817,197.064,224.324,248.9886,255.1533,232.2385,233.5139,219.3573,212.4694,211.6829,215.4747,217.4374,221.6433,226.3099,240.3579,255.3082,248.4162,232.7045,234.8117,292.5231,285.2458,249.0428,226.2053,251.5173,290.0416,293.6641,270.368,248.4055,,377.0728,409.7469,386.1997,379.7453,413.0409,390.9681,407.3924,419.753,424.5789,372.0778,390.1182,373.8288,370.9797,390.6461,413.6817,466.479,499.9518,520.2769,504.3684,448.9183,427.528,456.3048,435.1651,447.8029,461.9139,442.4327,435.4638,451.1612,445.0983,449.4506,448.6227,434.7036,435.1081,424.8464,447.801,453.11,467.4699,449.7764,443.9206,444.9861,449.9813,466.1755,445.2761,436.3056,,456.1473,467.8495,506.5482,491.2175,478.0744,475.9383,473.1566,475.5242,467.0545,443.6607,441.5062,,431.953,,430.4473,446.5188,431.4834,449.4765,440.4119,448.5835,444.7213,436.2555,470.0531,442.1779,426.6422,448.9749,405.6597,421.6315,434.7912,446.9025,400.3516,410.6402,410.2696,413.4945,423.075,425.8318,412.773,367.4034,,381.905,417.9261,401.8135,396.9982,382.8903,395.351,419.7418,,337.7747,,,,405.228758169935,410.6,394.0456,343.2167,391.4468,365.4869,350.7858,386.6324,400.5008,432.7196,380.8722,,367.6768,440.9427,446.5444,486.8668,408.1514,445.5531,473.9265,471.7731,462.1401,432.1383,,443.6945,473.2222,413.826,357.0194,392.8257,445.0045,463.167,,400.8371,408.0753,397.7703,441.1467,
